Source,Target,Type,Id,Weight
1171,1521,Directed,10005,0
1171,2074,Directed,10006,0
1171,14,Directed,10007,0
1171,942,Directed,10008,0
1171,834,Directed,10009,0
1171,2105,Directed,10010,0
1171,2765,Directed,10011,0
1171,1402,Directed,10012,0
1171,279,Directed,10013,0
1991,1599,Directed,10046,0
696,3524,Directed,10048,0
696,2726,Directed,10049,0
696,372,Directed,10050,0
696,1632,Directed,10051,0
696,1976,Directed,10052,0
696,1298,Directed,10053,0
696,1804,Directed,10054,0
696,428,Directed,10055,0
696,1120,Directed,10056,0
696,2717,Directed,10057,0
696,896,Directed,10058,0
696,669,Directed,10059,0
696,3189,Directed,10060,0
696,3272,Directed,10061,0
696,908,Directed,10062,0
696,3440,Directed,10063,0
696,816,Directed,10064,0
696,1389,Directed,10065,0
696,4019,Directed,10066,0
696,4042,Directed,10067,0
696,1868,Directed,10068,0
696,3784,Directed,10069,0
696,236,Directed,10070,0
696,3775,Directed,10071,0
696,2948,Directed,10072,0
696,636,Directed,10073,0
696,811,Directed,10074,0
696,221,Directed,10075,0
696,3193,Directed,10076,0
696,1448,Directed,10077,0
696,3215,Directed,10078,0
696,1184,Directed,10079,0
696,3305,Directed,10080,0
696,3969,Directed,10081,0
696,1954,Directed,10082,0
696,3419,Directed,10083,0
696,2033,Directed,10084,0
696,1654,Directed,10085,0
696,1581,Directed,10086,0
696,798,Directed,10087,0
696,387,Directed,10088,0
696,3410,Directed,10089,0
696,1584,Directed,10090,0
696,3390,Directed,10091,0
696,83,Directed,10092,0
696,4049,Directed,10093,0
696,2850,Directed,10094,0
696,152,Directed,10095,0
696,164,Directed,10096,0
696,2882,Directed,10097,0
696,1424,Directed,10098,0
696,2235,Directed,10099,0
696,2746,Directed,10100,0
696,2042,Directed,10101,0
696,286,Directed,10102,0
696,248,Directed,10103,0
696,2704,Directed,10104,0
696,3268,Directed,10105,0
696,2507,Directed,10106,0
696,1683,Directed,10107,0
696,392,Directed,10108,0
696,2111,Directed,10109,0
696,307,Directed,10110,0
696,455,Directed,10111,0
696,1014,Directed,10112,0
696,952,Directed,10113,0
1894,3860,Directed,10117,0
1894,2725,Directed,10118,0
1894,2092,Directed,10119,0
1894,3152,Directed,10120,0
1894,1155,Directed,10121,0
1894,731,Directed,10122,0
1894,2148,Directed,10123,0
1894,2752,Directed,10124,0
1894,3562,Directed,10125,0
1894,2804,Directed,10126,0
1894,1662,Directed,10127,0
1894,360,Directed,10128,0
1894,1352,Directed,10129,0
1894,1932,Directed,10130,0
1894,383,Directed,10131,0
1894,546,Directed,10132,0
1894,3588,Directed,10133,0
1894,1227,Directed,10134,0
1894,1813,Directed,10135,0
1894,61,Directed,10136,0
1894,2938,Directed,10137,0
1894,2733,Directed,10138,0
1894,325,Directed,10139,0
1894,3677,Directed,10140,0
1894,550,Directed,10141,0
1894,3856,Directed,10142,0
1894,3582,Directed,10143,0
1894,3395,Directed,10144,0
1894,1509,Directed,10145,0
1894,2218,Directed,10146,0
2371,3101,Directed,10156,0
3108,3101,Directed,10158,0
3537,2619,Directed,10170,0
3465,1599,Directed,10179,0
89,1135,Directed,10301,0
89,3156,Directed,10302,0
89,807,Directed,10303,0
2338,387,Directed,10315,0
2338,4049,Directed,10316,0
2338,3987,Directed,10317,0
2338,150,Directed,10318,0
458,1940,Directed,10370,0
458,1467,Directed,10371,0
458,217,Directed,10372,0
458,4049,Directed,10373,0
458,659,Directed,10374,0
458,401,Directed,10375,0
458,3799,Directed,10376,0
458,1346,Directed,10377,0
458,54,Directed,10378,0
458,1451,Directed,10379,0
458,2715,Directed,10380,0
458,2559,Directed,10381,0
458,262,Directed,10382,0
458,2775,Directed,10383,0
458,2336,Directed,10384,0
458,1497,Directed,10385,0
458,1843,Directed,10386,0
458,124,Directed,10387,0
458,3416,Directed,10388,0
458,2787,Directed,10389,0
458,1798,Directed,10390,0
458,387,Directed,10391,0
458,1013,Directed,10392,0
458,1068,Directed,10393,0
458,1855,Directed,10394,0
458,1057,Directed,10395,0
458,2887,Directed,10396,0
458,2025,Directed,10397,0
458,3087,Directed,10398,0
458,1521,Directed,10399,0
458,1321,Directed,10400,0
458,1437,Directed,10401,0
458,907,Directed,10402,0
458,1858,Directed,10403,0
458,651,Directed,10404,0
458,3763,Directed,10405,0
458,597,Directed,10406,0
458,1223,Directed,10407,0
458,1922,Directed,10408,0
458,3353,Directed,10409,0
458,3716,Directed,10410,0
458,3046,Directed,10411,0
458,2198,Directed,10412,0
458,298,Directed,10413,0
458,1599,Directed,10414,0
458,867,Directed,10415,0
458,3292,Directed,10416,0
1111,2897,Directed,10439,0
1111,16,Directed,10440,0
1111,3126,Directed,10441,0
1111,1691,Directed,10442,0
1111,387,Directed,10443,0
1111,1244,Directed,10444,0
1111,3733,Directed,10445,0
1111,4067,Directed,10446,0
1111,2915,Directed,10447,0
1111,1080,Directed,10448,0
1111,890,Directed,10449,0
1111,36,Directed,10450,0
1111,1860,Directed,10451,0
1111,168,Directed,10452,0
1111,2070,Directed,10453,0
1111,4049,Directed,10454,0
1111,3095,Directed,10455,0
1111,181,Directed,10456,0
1111,1947,Directed,10457,0
1111,1606,Directed,10458,0
2279,2466,Directed,10475,0
2279,1382,Directed,10476,0
281,1768,Directed,10481,0
281,3393,Directed,10482,0
281,223,Directed,10483,0
281,1245,Directed,10484,0
281,1557,Directed,10485,0
281,1716,Directed,10486,0
281,3680,Directed,10487,0
281,1545,Directed,10488,0
281,2530,Directed,10489,0
281,1512,Directed,10490,0
281,1151,Directed,10491,0
281,2207,Directed,10492,0
867,1599,Directed,10574,0
867,223,Directed,10575,0
3416,223,Directed,10766,0
807,3608,Directed,10768,0
807,3934,Directed,10769,0
807,3490,Directed,10770,0
807,111,Directed,10771,0
279,3934,Directed,10773,0
279,3608,Directed,10774,0
651,1146,Directed,10794,0
907,3723,Directed,11004,0
217,1599,Directed,11169,0
3968,1545,Directed,11247,0
1940,3505,Directed,11269,0
1940,2424,Directed,11270,0
1940,1628,Directed,11271,0
1940,706,Directed,11272,0
1940,2839,Directed,11273,0
1940,3489,Directed,11274,0
1940,2475,Directed,11275,0
1940,1502,Directed,11276,0
1940,2584,Directed,11277,0
1940,2045,Directed,11278,0
3505,223,Directed,11293,0
3292,1599,Directed,11456,0
384,1084,Directed,11618,0
3258,2366,Directed,11726,0
3258,2673,Directed,11727,0
3258,2058,Directed,11728,0
3258,708,Directed,11729,0
3258,3537,Directed,11730,0
3258,324,Directed,11731,0
3258,3101,Directed,11732,0
3258,2239,Directed,11733,0
3258,1115,Directed,11734,0
3258,538,Directed,11735,0
2668,3101,Directed,11736,0
3554,3101,Directed,11738,0
1115,639,Directed,11739,0
2458,2619,Directed,11774,0
2496,2619,Directed,11810,0
78,683,Directed,11893,0
78,1267,Directed,11894,0
78,3816,Directed,11895,0
78,702,Directed,11896,0
702,1732,Directed,11917,0
702,2923,Directed,11918,0
702,228,Directed,11919,0
702,2837,Directed,11920,0
683,3816,Directed,11937,0
3597,3101,Directed,11941,0
2045,223,Directed,11997,0
2045,174,Directed,11998,0
3368,223,Directed,12001,0
2590,3101,Directed,12007,0
2590,258,Directed,12008,0
2590,76,Directed,12009,0
3760,3854,Directed,12365,0
3924,2900,Directed,12370,0
3924,2354,Directed,12371,0
3924,1199,Directed,12372,0
3924,3101,Directed,12373,0
2416,3417,Directed,12378,0
2416,423,Directed,12379,0
2416,2900,Directed,12380,0
2416,3101,Directed,12381,0
2416,3840,Directed,12382,0
2416,1849,Directed,12383,0
2416,171,Directed,12384,0
2416,364,Directed,12385,0
2416,1199,Directed,12386,0
1608,171,Directed,12390,0
1608,3101,Directed,12391,0
1608,3840,Directed,12392,0
1608,2900,Directed,12393,0
2715,3101,Directed,12413,0
749,3101,Directed,12460,0
749,1361,Directed,12461,0
3666,3101,Directed,12505,0
3666,1084,Directed,12506,0
2357,2934,Directed,12510,0
2357,56,Directed,12511,0
2357,3443,Directed,12512,0
806,2361,Directed,12531,0
806,3503,Directed,12532,0
806,1832,Directed,12533,0
2361,943,Directed,12542,0
2361,3101,Directed,12543,0
836,3101,Directed,12594,0
834,3101,Directed,12633,0
3913,223,Directed,12638,0
771,1759,Directed,12640,0
771,3101,Directed,12641,0
1759,1023,Directed,12643,0
1759,3014,Directed,12644,0
3295,1545,Directed,12646,0
3295,2753,Directed,12647,0
3295,3101,Directed,12648,0
2453,2138,Directed,12650,0
2453,3101,Directed,12651,0
2453,3295,Directed,12652,0
2453,2007,Directed,12653,0
2138,2654,Directed,12655,0
2138,2581,Directed,12656,0
2753,324,Directed,12659,0
2753,3945,Directed,12660,0
2753,3101,Directed,12661,0
2753,1619,Directed,12662,0
2465,2836,Directed,12687,0
2465,2138,Directed,12688,0
2465,275,Directed,12689,0
2465,3907,Directed,12690,0
2465,225,Directed,12691,0
2465,207,Directed,12692,0
2465,1759,Directed,12693,0
2465,2244,Directed,12694,0
2465,3194,Directed,12695,0
2465,323,Directed,12696,0
