Id,Label,extime_copy,group,folder
1972,setVectors(),0,1,CLM_45_r97
1976,soilhydrology_inst%Init(),0,1,CLM_45_r97
1978,clm_varpar_init(),0,1,CLM_45_r97
1980,htape_add_ltype_metadata(),0,1,CLM_45_r97
1991,clm_drv_patch2col(),0,1,CLM_45_r97
1993,set_subgrid_dist(),0,1,CLM_45_r97
1994,ncd_io_2d_int_glob(),0,1,CLM_45_r97
1997,this%ed_clm_leaf_area_profile(),0,1,CLM_45_r97
1999,InitDaylength(),0,1,CLM_45_r97
2000,ncd_io_1d_text_glob(),0,1,CLM_45_r97
2004,VaporPres(),0,1,CLM_45_r97
2007,check_dim(),0,1,CLM_45_r97
2011,init_root_moist_stress(),0,1,CLM_45_r97
2015,esmfshr_util_StateArrayDestroy(),0,1,CLM_45_r97
2017,readSoilBiogeochemCompetitionParams(),0,1,CLM_45_r97
2025,c14_cnveg_carbonflux_inst%SetValues(),0,1,CLM_45_r97
2027,rate_of_spread(),0,1,CLM_45_r97
2032,Infiltration(),0,1,CLM_45_r97
2033,init_decompcascade_cn(),0,1,CLM_45_r97
2036,get_current_data_2d(),0,1,CLM_45_r97
2042,lakestate_inst%Init(),0,1,CLM_45_r97
2043,ncd_inqvdids(),0,1,CLM_45_r97
2044,calc_timeconst_diagnostics(),0,1,CLM_45_r97
2045,CropPhenology(),0,1,CLM_45_r97
2053,ncd_getatt(),0,1,CLM_45_r97
2058,shr_nl_find_group_name(),0,1,CLM_45_r97
2062,canopystate_inst%initAccVars(),0,1,CLM_45_r97
2063,get_prev_date(),0,1,CLM_45_r97
2070,soilbiogeochem_carbonflux_inst%Summary(),0,1,CLM_45_r97
2071,pio_read_darray(),0,1,CLM_45_r97
2074,LakeTemperature(),0,1,CLM_45_r97
2077,calc_plant_nutrient_demand(),0,1,CLM_45_r97
2085,SetRHSVec_SoilNonUrban(),0,1,CLM_45_r97
2086,readParams_interface(),0,1,CLM_45_r97
2087,restFile_add_icol_metadata(),0,1,CLM_45_r97
2088,set_metadata(),0,1,CLM_45_r97
2092,solarabs_inst%restart(),0,1,CLM_45_r97
2094,subgridRest_write_and_read(),0,1,CLM_45_r97
2098,set_prior_weights(),0,1,CLM_45_r97
2100,check_glc2lnd_icemask_coupled_fluxes(),0,1,CLM_45_r97
2105,UpdateDaylength(),0,1,CLM_45_r97
2111,c13_soilbiogeochem_carbonstate_inst%Init(),0,1,CLM_45_r97
2112,timemgr_datediff(),0,1,CLM_45_r97
2117,ApplyIrrigation(),0,1,CLM_45_r97
2120,domain_clean(),0,1,CLM_45_r97
2121,htape_add_cft_metadata(),0,1,CLM_45_r97
2138,dynpft_interp(),0,1,CLM_45_r97
2143,lnd_setgsmap_mct(),0,1,CLM_45_r97
2144,CLMVICMap(),0,1,CLM_45_r97
2148,cnveg_nitrogenflux_inst%restart(),0,1,CLM_45_r97
2152,c14_soilbiogeochem_carbonflux_inst%ZeroDWT(),0,1,CLM_45_r97
2161,lnd_register_esmf(),0,1,CLM_45_r97
2165,ncd_inqdlen(),0,1,CLM_45_r97
2177,seq_infodata_PutData(),0,1,CLM_45_r97
2181,InitHistory(main)(),0,1,CLM_45_r97
2184,shr_strdata_print(),0,1,CLM_45_r97
2191,trim_canopy(),0,1,CLM_45_r97
2192,this%read_variable(),0,1,CLM_45_r97
2198,CIsoFlux2h(),0,1,CLM_45_r97
2206,ESMF_GridCompSetEntryPoint(),0,1,CLM_45_r97
2207,ncd_defdim(),0,1,CLM_45_r97
2213,init_subgrid_weights_mod(),0,1,CLM_45_r97
2214,ncd_inqfdims(),0,1,CLM_45_r97
2218,c14_soilbiogeochem_carbonstate_inst%restart(),0,1,CLM_45_r97
2223,SetMatrix_Soil_Snow(),0,1,CLM_45_r97
2225,update_accum_field_ml(),0,1,CLM_45_r97
2226,checkDates(),0,1,CLM_45_r97
2227,NStateUpdate3(),0,1,CLM_45_r97
2232,shr_file_getLogLevel(),0,1,CLM_45_r97
2235,irrigation_inst%init(),0,1,CLM_45_r97
2237,ESMF_ArrayGet(),0,1,CLM_45_r97
2239,CanopyHydrology_readnl(),0,1,CLM_45_r97
2244,set_subgrid_diagnostic_fields(),0,1,CLM_45_r97
2256,soil_suction_interface(),0,1,CLM_45_r97
2259,set_landunit_weight(),0,1,CLM_45_r97
2264,SetMatrix_SnowUrban(),0,1,CLM_45_r97
2269,update_glc2lnd_fracs(),0,1,CLM_45_r97
2274,ESMF_StateAdd(),0,1,CLM_45_r97
2275,wasteheat(),0,1,CLM_45_r97
2276,MPI_Comm_dup(),0,1,CLM_45_r97
2277,initGridcells(),0,1,CLM_45_r97
2279,CNDVDriver(),0,1,CLM_45_r97
2291,ed_update_history_variables(),0,1,CLM_45_r97
2295,Tridiagonal(),0,1,CLM_45_r97
2304,extract_accum_field_ml(),0,1,CLM_45_r97
2305,InitHistory(biogeophys)(),0,1,CLM_45_r97
2327,Clean(),0,1,CLM_45_r97
2329,SoilBiogeochemNitrogenUptake(),0,1,CLM_45_r97
2330,ncd_io_2d_double(),0,1,CLM_45_r97
2336,C14Decay(),0,1,CLM_45_r97
2337,WaterTable(),0,1,CLM_45_r97
2338,CNDriverLeaching(),0,1,CLM_45_r97
2345,Summary_carbonstate(),0,1,CLM_45_r97
2348,endrun_vanilla(),0,1,CLM_45_r97
2352,ervc%setVectors(),0,1,CLM_45_r97
2354,mpi_allreduce(),0,1,CLM_45_r97
2356,dgbsv(),0,1,CLM_45_r97
2357,doVectorIO(),0,1,CLM_45_r97
2359,restFile_check_fsurdat(),0,1,CLM_45_r97
2361,downscale_longwave(),0,1,CLM_45_r97
2362,SurfaceRadiation(),0,1,CLM_45_r97
2366,HumanIndexReadNML(),0,1,CLM_45_r97
2371,clm_ptrs_check(),0,1,CLM_45_r97
2383,deleteEDRestartVectorClass(),0,1,CLM_45_r97
2392,Subroutine(),0,1,
2399,this%convertCohortListToVector(),0,1,CLM_45_r97
2412,cnveg_nitrogenflux_inst%ZeroDWT(),0,1,CLM_45_r97
2416,decompInit_glcp(),0,1,CLM_45_r97
2417,Variable(),0,1,
2420,memmon_reset_addr(),0,1,CLM_45_r97
2421,shr_file_setLogLevel(),0,1,CLM_45_r97
2424,CNLivewoodTurnover(),0,1,CLM_45_r97
2425,this%check_glc2lnd_icemask(),0,1,CLM_45_r97
2426,aerosol_inst%Reset(),0,1,CLM_45_r97
2428,this%check_glc2lnd_icemask_coupled_fluxes(),0,1,CLM_45_r97
2429,restFile_read_pfile(),0,1,CLM_45_r97
2440,subgridRest(),0,1,CLM_45_r97
2441,strip_null(),0,1,CLM_45_r97
2443,crop_inst%CropUpdateAccVars(),0,1,CLM_45_r97
2453,dynpft_init(),0,1,CLM_45_r97
2458,convertCohortListToVector(),0,1,CLM_45_r97
2460,SetMatrix_Soil_SnowUrbanNonRoad(),0,1,CLM_45_r97
2463,dynCNDV_init(),0,1,CLM_45_r97
2465,dynSubgrid_driver(),0,1,CLM_45_r97
2466,Establishment(),0,1,CLM_45_r97
2475,CNEvergreenPhenology(),0,1,CLM_45_r97
2476,UrbanAlbedo(),0,1,CLM_45_r97
2480,surfrd_get_topo(),0,1,CLM_45_r97
2483,Init(ED_main)(),0,1,CLM_45_r97
2486,calc_plant_nutrient_competition_interface(),0,1,CLM_45_r97
2490,SetRHSVec_Soil_StandingSurfaceWater(),0,1,CLM_45_r97
2491,c13_soilbiogeochem_carbonflux_inst%ZeroDWT(),0,1,CLM_45_r97
2496,convertCohortVectorToList(),0,1,CLM_45_r97
2498,set_patchno(),0,1,CLM_45_r97
2504,restFile_dimset(),0,1,CLM_45_r97
2507,aerosol_inst%Init(),0,1,CLM_45_r97
2513,readSoilBiogeochemLittVertTranspParams(),0,1,CLM_45_r97
2524,InitCold(biogeophys)(),0,1,CLM_45_r97
2527,linear_interp(),0,1,CLM_45_r97
2530,ncd_enddef(),0,1,CLM_45_r97
2544,set_landunit_veg_compete(),0,1,CLM_45_r97
2547,update_lnd2glc(),0,1,CLM_45_r97
2548,SNICAR_RT(),0,1,CLM_45_r97
2559,NStateUpdate2(),0,1,CLM_45_r97
2569,pio_write_darray(),0,1,CLM_45_r97
2579,ncd_inqdname(),0,1,CLM_45_r97
2581,wtpatch%get_current_data(),0,1,CLM_45_r97
2584,CNStressDecidPhenology(),0,1,CLM_45_r97
2587,mpi_reduce(),0,1,CLM_45_r97
2590,CropUpdateAccVars(),0,1,CLM_45_r97
2603,ncd_io_0d_int_glob(),0,1,CLM_45_r97
2608,c13_cnveg_carbonflux_inst%ZeroDWT(),0,1,CLM_45_r97
2619,shr_sys_abort(),0,1,CLM_45_r97
2622,col%Init(),0,1,CLM_45_r97
2624,printIoInfoLL(),0,1,CLM_45_r97
2630,pedotransf_cosby1984_table4(),0,1,CLM_45_r97
2631,shr_file_setLogUnit(),0,1,CLM_45_r97
2634,EDParamsRead(),0,1,CLM_45_r97
2644,mct_gGrid_importRAttr(),0,1,CLM_45_r97
2648,get_current_data_1d_interface(),0,1,CLM_45_r97
2654,dynpft_file%time_info%set_current_year_get_year(),0,1,CLM_45_r97
2655,readSoilBiogeochemPotentialParams(),0,1,CLM_45_r97
2668,control_print(),0,1,CLM_45_r97
2673,init_hydrology(),0,1,CLM_45_r97
2676,canopy_structure(),0,1,CLM_45_r97
2679,ESMF_AttributeSet(),0,1,CLM_45_r97
2680,SwampCoolEff(),0,1,CLM_45_r97
2684,check_dim_subgrid(),0,1,CLM_45_r97
2685,accumulateAndExtract(),0,1,CLM_45_r97
2687,InitAllocate(biogeophys)(),0,1,CLM_45_r97
2690,SetMatrix_Snow_SoilNonUrban(),0,1,CLM_45_r97
2695,htape_addfld(),0,1,CLM_45_r97
2699,temperature_inst%initAccVars(),0,1,CLM_45_r97
2701,readSoilBiogeochemNitrifDenitrifParams(),0,1,CLM_45_r97
2702,FracH2oSfc(),0,1,CLM_45_r97
2704,dust_inst%Init(),0,1,CLM_45_r97
2705,LakeHydrology(),0,1,CLM_45_r97
2708,SetMatrix_SoilUrbanRoad(),0,1,CLM_45_r97
2715,decomp_rate_constants_bgc(),0,1,CLM_45_r97
2716,SoilThermProp_Lake(),0,1,CLM_45_r97
2717,init_decompcascade_bgc(),0,1,CLM_45_r97
2718,clm_cpl_indices_set(),0,1,CLM_45_r97
2725,aerosol_inst%restart(),0,1,CLM_45_r97
2726,ed_phenology_inst%initAccBuffer(),0,1,CLM_45_r97
2727,calc_plant_cn_alloc(),0,1,CLM_45_r97
2730,SetMatrix_SnowNonUrban(),0,1,CLM_45_r97
2731,readCH4Params(),0,1,CLM_45_r97
2733,cnveg_nitrogenstate_inst%restart(),0,1,CLM_45_r97
2741,FracWet(),0,1,CLM_45_r97
2745,lnd2atm(),0,1,CLM_45_r97
2746,ed_phenology_inst%Init(),0,1,CLM_45_r97
2751,t_barrierf(),0,1,CLM_45_r97
2752,soilbiogeochem_nitrogenflux_inst%restart(),0,1,CLM_45_r97
2753,dynpft_read_consistency_nl(),0,1,CLM_45_r97
2757,incident_direct(),0,1,CLM_45_r97
2758,masterlist_addfld(),0,1,CLM_45_r97
2761,InitCold(ED_main)(),0,1,CLM_45_r97
2763,set_current_year_get_year(),0,1,CLM_45_r97
2765,BareGroundFluxes(),0,1,CLM_45_r97
2766,hist_addfld_decomp(),0,1,CLM_45_r97
2769,ncd_pio_openfile(),0,1,CLM_45_r97
2771,SetRHSVec_SoilUrbanNonRoad(),0,1,CLM_45_r97
2775,CStateUpdate2h(),0,1,CLM_45_r97
2781,interp_2d_double(),0,1,CLM_45_r97
2784,pio_closefile(),0,1,CLM_45_r97
2787,SoilBiogeochemNitrifDenitrif(),0,1,CLM_45_r97
2804,dgvs_inst%Restart(),0,1,CLM_45_r97
2807,restFile_write_pfile(),0,1,CLM_45_r97
2816,UpdateAccVars(biogeochem)(),0,1,CLM_45_r97
2818,restFile_add_ipft_metadata(),0,1,CLM_45_r97
2822,set_landunit_crop_noncompete(),0,1,CLM_45_r97
2827,fire_intensity(),0,1,CLM_45_r97
2831,surfrd_special(),0,1,CLM_45_r97
2833,atm2lnd_inst%initAccVars(),0,1,CLM_45_r97
2834,readCNMRespParams(),0,1,CLM_45_r97
2836,compute_higher_order_weights(),0,1,CLM_45_r97
2837,nan_cohort(),0,1,CLM_45_r97
2839,CNOffsetLitterfall(),0,1,CLM_45_r97
2842,Restart(biogeophys)(),0,1,CLM_45_r97
2850,crop_inst%InitAccBuffer(),0,1,CLM_45_r97
2861,restFile_check_year(),0,1,CLM_45_r97
2865,read_data_if_needed(),0,1,CLM_45_r97
2866,this%InitRead(),0,1,CLM_45_r97
2867,read_variable_2d(),0,1,CLM_45_r97
2868,mct_gsMap_orderedPoints(),0,1,CLM_45_r97
2882,solarabs_inst%Init(),0,1,CLM_45_r97
2884,spawn_patches(),0,1,CLM_45_r97
2887,c14_soilbiogeochem_carbonflux_inst%SetValues(),0,1,CLM_45_r97
2892,InitAccBuffer(main)(),0,1,CLM_45_r97
2897,cnveg_nitrogenstate_inst%Summary(),0,1,CLM_45_r97
2899,SubgridRest(),0,1,CLM_45_r97
2900,get_proc_bounds(),0,1,CLM_45_r97
2901,set_root_fraction(),0,1,CLM_45_r97
2915,soilbiogeochem_nitrogenstate_inst%summary(),0,1,CLM_45_r97
2921,surfrd_get_globmask(),0,1,CLM_45_r97
2923,insert_cohort(),0,1,CLM_45_r97
2930,lai_init(),0,1,CLM_45_r97
2934,restartvar(),0,1,CLM_45_r97
2935,AerosolMasses(),0,1,CLM_45_r97
2937,this%update_glc2lnd_fracs(),0,1,CLM_45_r97
2938,atm2lnd_inst%restart(),0,1,CLM_45_r97
2939,get_proc_total(),0,1,CLM_45_r97
2945,timemgr_init(),0,1,CLM_45_r97
2948,frictionvel_inst%Init(),0,1,CLM_45_r97
2955,ESMF_StateGet(),0,1,CLM_45_r97
2956,SetValues (3)(),0,1,CLM_45_r97
2959,interpMonthlyVeg(),0,1,CLM_45_r97
2962,sort_cohorts(),0,1,CLM_45_r97
2964,SetMatrix_Snow_SoilUrbanRoad(),0,1,CLM_45_r97
2969,set_pct_pft_diagnostics(),0,1,CLM_45_r97
2975,ed_vec_cohort%Init(),0,1,CLM_45_r97
2980,set_landunit_wet_ice_lake(),0,1,CLM_45_r97
2981,calc_root_moist_stress_clm45default(),0,1,CLM_45_r97
2985,htape_timeconst(),0,1,CLM_45_r97
2996,clm_domain_mct(),0,1,CLM_45_r97
2998,C14BombSpike(),0,1,CLM_45_r97
3001,ncd_io_2d_double_glob(),0,1,CLM_45_r97
3002,ch4_oxid(),0,1,CLM_45_r97
3006,SetMatrix_Soil(),0,1,CLM_45_r97
3013,CBalanceCheck(),0,1,CLM_45_r97
3014,dynHarvest_file%time_info%set_current_year_get_year(),0,1,CLM_45_r97
3016,check_dim_level(),0,1,CLM_45_r97
3017,ncd_io_char_var0_start_glob(),0,1,CLM_45_r97
3026,CheckUrban(),0,1,CLM_45_r97
3027,initialize1(),0,1,CLM_45_r97
3038,this%calc_plant_nitrogen_demand(),0,1,CLM_45_r97
3039,ncd_io_1d_log_glob(),0,1,CLM_45_r97
3045,lnd_export(),0,1,CLM_45_r97
3046,CStateUpdate2(),0,1,CLM_45_r97
3049,dyn_hwcontent_final(),0,1,CLM_45_r97
3059,ci_func(),0,1,CLM_45_r97
3064,PhaseChange_Lake(),0,1,CLM_45_r97
3065,SetRHSVec_SnowUrban(),0,1,CLM_45_r97
3072,lnd_init_mct(),0,1,CLM_45_r97
3073,AssembleMatrixFromSubmatrices(),0,1,CLM_45_r97
3082,update_glc2lnd_dyn_runoff_routing(),0,1,CLM_45_r97
3085,accumulRest(),0,1,CLM_45_r97
3087,cnveg_carbonflux_inst%SetValues(),0,1,CLM_45_r97
3088,initialize2(),0,1,CLM_45_r97
3092,ncd_io_1d_logical(),0,1,CLM_45_r97
3095,c13_cnveg_carbonflux_inst%Summary(),0,1,CLM_45_r97
3101,endrun(),0,1,CLM_45_r97
3108,clm_ptrs_compdown(),0,1,CLM_45_r97
3118,timemgr_restart_io(),0,1,CLM_45_r97
3122,dis_coiS(),0,1,CLM_45_r97
3126,soilbiogeochem_carbonstate_inst%summary(),0,1,CLM_45_r97
3129,cnveg_carbonstate_inst%ZeroDWT(),0,1,CLM_45_r97
3130,InitAccBuffer(biogeochem)(),0,1,CLM_45_r97
3138,readSoilBiogeochemDecompParams(),0,1,CLM_45_r97
3142,get_jwt(),0,1,CLM_45_r97
3146,soil_suction(),0,1,CLM_45_r97
3152,photosyns_inst%restart(),0,1,CLM_45_r97
3156,CNPhenologyInit(),0,1,CLM_45_r97
3159,htape_timeconst3D(),0,1,CLM_45_r97
3167,CWD_Input(),0,1,CLM_45_r97
3169,SetRHSVec_SnowNonUrban(),0,1,CLM_45_r97
3172,memmon_dump_fort(),0,1,CLM_45_r97
3176,ncd_putatt_char(),0,1,CLM_45_r97
3189,dgvs_inst%InitAccBuffer(),0,1,CLM_45_r97
3193,atm2lnd_inst%InitAccBuffer(),0,1,CLM_45_r97
3194,reweight_wrapup(),0,1,CLM_45_r97
3195,initCLMVICMap(),0,1,CLM_45_r97
3203,initGridCells(),0,1,CLM_45_r97
3206,SoilAlbedo(),0,1,CLM_45_r97
3208,soil_water_retention_curve%soil_suction_inverse(),0,1,CLM_45_r97
3209,ncd_inqvdims(),0,1,CLM_45_r97
3210,calc_effective_snowporosity(),0,1,CLM_45_r97
3211,hfields_zero(),0,1,CLM_45_r97
3212,initialize_new_columns(),0,1,CLM_45_r97
3215,SoilHydrologyInitTimeConst(),0,1,CLM_45_r97
3217,NBalanceCheck(),0,1,CLM_45_r97
3219,alt_calc(),0,1,CLM_45_r97
3226,mct_gGrid_importRattr(),0,1,CLM_45_r97
3229,Restart(main)(),0,1,CLM_45_r97
3234,SurfaceAlbedo(),0,1,CLM_45_r97
3246,domain_check(),0,1,CLM_45_r97
3247,calc_soilevap_stress(),0,1,CLM_45_r97
3248,soil_hk_interface(),0,1,CLM_45_r97
3258,control_init(),0,1,CLM_45_r97
3261,ncd_io_3d_int(),0,1,CLM_45_r97
3262,masterlist_change_timeavg(),0,1,CLM_45_r97
3268,c13_cnveg_carbonstate_inst%Init(),0,1,CLM_45_r97
3271,set_cohort_decomp(),0,1,CLM_45_r97
3272,soilbiogeochem_state_inst%Init(),0,1,CLM_45_r97
3274,set_subgrid_glob(),0,1,CLM_45_r97
3276,hybrid(),0,1,CLM_45_r97
3289,ncd_io_0d_text_glob(),0,1,CLM_45_r97
3292,CNSoyfix(),0,1,CLM_45_r97
3293,soil_suction_inverse_interface(),0,1,CLM_45_r97
3295,dynpft_check_consistency(),0,1,CLM_45_r97
3298,this%initHistory(),0,1,CLM_45_r97
3301,cnallocate_carbon_only_set(),0,1,CLM_45_r97
3303,set_perchroot_opt(),0,1,CLM_45_r97
3305,crop_inst%Init(),0,1,CLM_45_r97
3313,Restart(ED_main)(),0,1,CLM_45_r97
3320,ch4_tran(),0,1,CLM_45_r97
3322,readSoilBiogeochemDecompBgcParams(),0,1,CLM_45_r97
3328,ESMF_AttributeGet(),0,1,CLM_45_r97
3335,ch4_annualupdate(),0,1,CLM_45_r97
3340,megan_factors_init(),0,1,CLM_45_r97
3341,Init(biogeophys)(),0,1,CLM_45_r97
3353,CStateUpdate3(),0,1,CLM_45_r97
3356,dyn_hwcontent(),0,1,CLM_45_r97
3357,photosyns_inst%TimeStepInit(),0,1,CLM_45_r97
3358,IrrigationInitHistory(),0,1,CLM_45_r97
3368,CropRestIncYear(),0,1,CLM_45_r97
3369,check_var(),0,1,CLM_45_r97
3381,printDataInfoVector(),0,1,CLM_45_r97
3385,c2l_2d(),0,1,CLM_45_r97
3390,cnveg_carbonflux_inst%Init(),0,1,CLM_45_r97
3393,getdatetime(),0,1,CLM_45_r97
3395,ch4_inst%restart(),0,1,CLM_45_r97
3399,ESMF_AttributeAdd(),0,1,CLM_45_r97
3406,htape_add_natpft_metadata(),0,1,CLM_45_r97
3409,average_patch_properties(),0,1,CLM_45_r97
3410,c14_soilbiogeochem_carbonstate_inst%Init(),0,1,CLM_45_r97
3416,CNFireFluxes(),0,1,CLM_45_r97
3417,scatter_data_from_master(),0,1,CLM_45_r97
3419,c14_cnveg_carbonflux_inst%Init(),0,1,CLM_45_r97
3426,InitHistory(biogeochem)(),0,1,CLM_45_r97
3436,seq_timemgr_EclockGetData(),0,1,CLM_45_r97
3438,soil_hk(),0,1,CLM_45_r97
3440,soilstate_inst%Init(),0,1,CLM_45_r97
3441,InitAllocate(ED_main)(),0,1,CLM_45_r97
3442,calc_volumetric_h2oliq(),0,1,CLM_45_r97
3443,get_clmlevel_gsmap(),0,1,CLM_45_r97
3449,SnowAge_grain(),0,1,CLM_45_r97
3458,hist_update_hbuf(),0,1,CLM_45_r97
3465,CNAnnualUpdate(),0,1,CLM_45_r97
3468,hist_do_disp(),0,1,CLM_45_r97
3481,Summary_nitrogenstate(),0,1,CLM_45_r97
3489,CNSeasonDecidPhenology(),0,1,CLM_45_r97
3490,lnfm_init(),0,1,CLM_45_r97
3494,seq_cdata_setptrs(),0,1,CLM_45_r97
3496,swbgt(),0,1,CLM_45_r97
3497,crop_inst%initAccVars(),0,1,CLM_45_r97
3500,update_landunit_weights_one_gcell(),0,1,CLM_45_r97
3503,Qsat(),0,1,CLM_45_r97
3505,CNPhenologyClimate(),0,1,CLM_45_r97
3513,phenology(),0,1,CLM_45_r97
3517,update_accum_field_sl(),0,1,CLM_45_r97
3520,fuse_patches(),0,1,CLM_45_r97
3524,temperature_inst%InitAccBuffer(),0,1,CLM_45_r97
3537,clm_varctl_set(),0,1,CLM_45_r97
3543,NewPatchInit(),0,1,CLM_45_r97
3547,SetRHSVec_SnowUrbanRoad(),0,1,CLM_45_r97
3548,init_rootprof(),0,1,CLM_45_r97
3549,btran_ed(),0,1,CLM_45_r97
3554,control_setNL(),0,1,CLM_45_r97
3558,calc_root_moist_stress(),0,1,CLM_45_r97
3562,soilbiogeochem_carbonflux_inst%restart(),0,1,CLM_45_r97
3564,seeds_in(),0,1,CLM_45_r97
3571,nutrient_competition_method%readParams(),0,1,CLM_45_r97
3574,HydrologyNoDrainage(),0,1,CLM_45_r97
3576,shr_orb_decl(),0,1,CLM_45_r97
3578,pedotransf(),0,1,CLM_45_r97
3581,mct_aVect_clean(),0,1,CLM_45_r97
3582,lakestate_inst%restart(),0,1,CLM_45_r97
3587,FrictionVelocity(),0,1,CLM_45_r97
3588,frictionvel_inst%(),0,1,CLM_45_r97
3597,create_scale_l2g_lookup(),0,1,CLM_45_r97
3599,timemgr_restart(),0,1,CLM_45_r97
3608,lnfm_interp(),0,1,CLM_45_r97
3610,set_landunit_urban(),0,1,CLM_45_r97
3620,build_scale_l2g(),0,1,CLM_45_r97
3630,hfields_write(),0,1,CLM_45_r97
3633,readParams(),0,1,CLM_45_r97
3637,HeatIndex(),0,1,CLM_45_r97
3642,ncd_io_3d_double(),0,1,CLM_45_r97
3648,BuildSnowFilter(),0,1,CLM_45_r97
3653,lai_interp(),0,1,CLM_45_r97
3654,check_glc2lnd_icemask(),0,1,CLM_45_r97
3656,hfields_normalize(),0,1,CLM_45_r97
3658,hist_htapes_build(),0,1,CLM_45_r97
3666,DivideSnowLayers(),0,1,CLM_45_r97
3677,soilbiogeochem_carbonstate_inst%restart(),0,1,CLM_45_r97
3680,get_ref_date(),0,1,CLM_45_r97
3685,setExposedvegpFilter(),0,1,CLM_45_r97
3686,save_old_weights(),0,1,CLM_45_r97
3691,SatellitePhenologyInit(),0,1,CLM_45_r97
3694,crown_scorching(),0,1,CLM_45_r97
3698,irrigation_inst%CalcIrrigationNeeded(),0,1,CLM_45_r97
3708,ESMF_VMGetCurrent(),0,1,CLM_45_r97
3716,c13_cnveg_carbonflux_inst%SetValues(),0,1,CLM_45_r97
3720,SetMatrix_Snow_SoilUrbanNonRoad(),0,1,CLM_45_r97
3723,CNHarvestPftToColumn(),0,1,CLM_45_r97
3725,ndep_init(),0,1,CLM_45_r97
3730,enter_hash_data(),0,1,CLM_45_r97
3732,TwoStream(),0,1,CLM_45_r97
3733,c14_cnveg_carbonstate_inst%Summary(),0,1,CLM_45_r97
3751,bld_hash_table_indices(),0,1,CLM_45_r97
3760,cwd_out(),0,1,CLM_45_r97
3763,decomp_rate_constants_cn(),0,1,CLM_45_r97
3765,p2l_2d(),0,1,CLM_45_r97
3773,initAllocate(ED_biogeochem)(),0,1,CLM_45_r97
3775,c13_soilbiogeochem_carbonflux_inst%Init(),0,1,CLM_45_r97
3780,findMinDist(),0,1,CLM_45_r97
3782,lnd_import(),0,1,CLM_45_r97
3784,print_accum_fields(),0,1,CLM_45_r97
3788,SetMatrix_Snow_Soil(),0,1,CLM_45_r97
3796,SetValues (2)(),0,1,CLM_45_r97
3799,soilbiogeochem_carbonflux_inst%SetValues(),0,1,CLM_45_r97
3804,DustDryDep(),0,1,CLM_45_r97
3814,SetRHSVec_StandingSurfaceWater(),0,1,CLM_45_r97
3816,zero_patch(),0,1,CLM_45_r97
3817,initAccVars(ED_biogeochem)(),0,1,CLM_45_r97
3818,lun%Init(),0,1,CLM_45_r97
3820,SetRHSVec(),0,1,CLM_45_r97
3827,fuse_2_patches(),0,1,CLM_45_r97
3830,ndep_interp(),0,1,CLM_45_r97
3831,add_column(),0,1,CLM_45_r97
3834,hist_addfld2d(),0,1,CLM_45_r97
3837,ESMF_VMGet(),0,1,CLM_45_r97
3840,mct_gsMap_init(),0,1,CLM_45_r97
3854,fragmentation_scaler(),0,1,CLM_45_r97
3856,c13_soilbiogeochem_carbonstate_inst%restart(),0,1,CLM_45_r97
3860,cnveg_state_inst%restart(),0,1,CLM_45_r97
3862,CNCIsoLitterToColumn(),0,1,CLM_45_r97
3863,c2g_2d(),0,1,CLM_45_r97
3866,c2l_1d(),0,1,CLM_45_r97
3870,ed_clm_link(),0,1,CLM_45_r97
3872,get_current_data_2d_interface(),0,1,CLM_45_r97
3875,ed_clm_leaf_area_profile(),0,1,CLM_45_r97
3876,set_active(),0,1,CLM_45_r97
3880,add_landunit(),0,1,CLM_45_r97
3884,add_patch(),0,1,CLM_45_r97
3904,organicrd(),0,1,CLM_45_r97
3907,glc2lnd_inst%update_glc2lnd(),0,1,CLM_45_r97
3910,check_att(),0,1,CLM_45_r97
3913,dynCNDV_interp(),0,1,CLM_45_r97
3914,IrrigationInitAllocate(),0,1,CLM_45_r97
3923,ervc%doVectorIO(),0,1,CLM_45_r97
3924,decompInit_clumps(),0,1,CLM_45_r97
3934,hdm_interp(),0,1,CLM_45_r97
3941,ed_clm_inst%SetValues(),0,1,CLM_45_r97
3945,shr_mpi_bcast(),0,1,CLM_45_r97
3946,ED_Norman_Radiation(),0,1,CLM_45_r97
3948,TimeStepInit(),0,1,CLM_45_r97
3953,restFile_dimcheck(),0,1,CLM_45_r97
3957,hist_set_snow_field_2d(),0,1,CLM_45_r97
3964,this%printIoInfoLL(),0,1,CLM_45_r97
3968,CNParamsReadShared(),0,1,CLM_45_r97
3969,glc2lnd_inst%Init(),0,1,CLM_45_r97
3970,BuildingTemperature(),0,1,CLM_45_r97
3987,NstateUpdate3(),0,1,CLM_45_r97
3990,allocFiltersOneGroup(),0,1,CLM_45_r97
4007,subgridRest_check_consistency(),0,1,CLM_45_r97
4008,calc_simple_internal_building_temp(),0,1,CLM_45_r97
4010,hist_restart_ncd(),0,1,CLM_45_r97
4014,set_current_year_from_year(),0,1,CLM_45_r97
4016,ervc%deleteEDRestartVectorClass(),0,1,CLM_45_r97
4017,THIndex(),0,1,CLM_45_r97
4018,init_soil_stress(),0,1,CLM_45_r97
4019,SoilStateInitTimeConst(),0,1,CLM_45_r97
4020,SnowAge_init(),0,1,CLM_45_r97
4022,ch4_aere(),0,1,CLM_45_r97
