Source,Target,Type,Id,Weight
220,1059,Directed,10039,0
220,2826,Directed,10040,0
928,832,Directed,10128,0
715,2902,Directed,10326,0
178,1166,Directed,10477,0
2967,1968,Directed,10555,0
2967,1185,Directed,10556,0
2967,1973,Directed,10557,0
2967,1950,Directed,10558,0
2967,2448,Directed,10559,0
2967,2170,Directed,10560,0
2967,306,Directed,10561,0
2967,1864,Directed,10562,0
2967,749,Directed,10563,0
2967,30,Directed,10564,0
2967,1691,Directed,10565,0
2967,2232,Directed,10566,0
2967,382,Directed,10567,0
2967,2289,Directed,10568,0
2967,2399,Directed,10569,0
2967,2347,Directed,10570,0
2967,2126,Directed,10571,0
2347,1209,Directed,10574,0
2347,2429,Directed,10575,0
1330,586,Directed,10583,0
1330,2960,Directed,10584,0
1330,2020,Directed,10585,0
1330,2730,Directed,10586,0
1330,623,Directed,10587,0
1330,1183,Directed,10588,0
1330,560,Directed,10589,0
1330,1292,Directed,10590,0
1330,1839,Directed,10591,0
623,183,Directed,10604,0
1025,2296,Directed,10804,0
1025,2033,Directed,10805,0
1025,1459,Directed,10806,0
1025,2429,Directed,10807,0
2049,1788,Directed,10947,0
2049,2429,Directed,10948,0
2762,1166,Directed,10965,0
2521,2565,Directed,11081,0
2521,2028,Directed,11082,0
2521,981,Directed,11083,0
2521,2105,Directed,11084,0
310,845,Directed,11113,0
2546,564,Directed,11123,0
2546,2769,Directed,11124,0
2546,1390,Directed,11125,0
2546,1626,Directed,11126,0
2546,975,Directed,11127,0
2546,160,Directed,11128,0
2546,2429,Directed,11129,0
2546,258,Directed,11130,0
2079,2429,Directed,11131,0
2785,2429,Directed,11133,0
160,508,Directed,11134,0
2815,2429,Directed,11137,0
807,1609,Directed,11179,0
807,183,Directed,11180,0
244,2296,Directed,11185,0
3161,183,Directed,11186,0
1453,2429,Directed,11199,0
2137,2429,Directed,11331,0
2381,2429,Directed,11394,0
2175,2429,Directed,11460,0
2625,2429,Directed,11547,0
2111,1166,Directed,11829,0
2111,2429,Directed,11830,0
3053,2276,Directed,11835,0
3053,942,Directed,11836,0
3053,1835,Directed,11837,0
3053,2429,Directed,11838,0
2728,942,Directed,11843,0
2728,1459,Directed,11844,0
2728,150,Directed,11845,0
2728,291,Directed,11846,0
2728,2276,Directed,11847,0
2728,206,Directed,11848,0
2728,345,Directed,11849,0
2728,521,Directed,11850,0
2728,2429,Directed,11851,0
1203,2276,Directed,11855,0
1203,521,Directed,11856,0
1203,150,Directed,11857,0
1203,2429,Directed,11858,0
2115,2429,Directed,11874,0
1067,2429,Directed,11913,0
588,1069,Directed,11934,0
588,2429,Directed,11935,0
2867,845,Directed,11956,0
85,845,Directed,11976,0
85,2429,Directed,11977,0
637,2746,Directed,11997,0
637,329,Directed,11998,0
637,1445,Directed,11999,0
329,742,Directed,12010,0
329,2429,Directed,12011,0
2752,2429,Directed,12062,0
655,2429,Directed,12092,0
1206,2429,Directed,12096,0
2804,1928,Directed,12106,0
2804,1083,Directed,12107,0
2804,956,Directed,12108,0
1223,183,Directed,12111,0
649,1929,Directed,12113,0
649,2550,Directed,12114,0
649,2429,Directed,12115,0
1929,193,Directed,12117,0
1929,2076,Directed,12118,0
1929,2550,Directed,12119,0
1985,1672,Directed,12122,0
1985,1209,Directed,12123,0
1985,2550,Directed,12124,0
1985,1580,Directed,12125,0
1985,2429,Directed,12126,0
1672,2550,Directed,12128,0
1672,437,Directed,12129,0
1672,3041,Directed,12130,0
1925,945,Directed,12132,0
1925,1047,Directed,12133,0
1925,2550,Directed,12134,0
1925,1582,Directed,12135,0
1925,1223,Directed,12136,0
1925,248,Directed,12137,0
1925,1152,Directed,12138,0
1925,257,Directed,12139,0
1925,1672,Directed,12140,0
1925,1929,Directed,12141,0
1925,545,Directed,12142,0
1925,573,Directed,12143,0
409,1985,Directed,12145,0
409,649,Directed,12146,0
409,2550,Directed,12147,0
409,573,Directed,12148,0
409,1923,Directed,12149,0
545,2429,Directed,12259,0
2628,2550,Directed,12276,0
1582,2628,Directed,12278,0
1152,2628,Directed,12280,0
1928,2429,Directed,12308,0
2941,679,Directed,12319,0
2941,1569,Directed,12320,0
2941,2203,Directed,12321,0
2106,2550,Directed,12335,0
1057,2550,Directed,12394,0
398,2048,Directed,12402,0
414,2048,Directed,12405,0
553,406,Directed,12417,0
553,2550,Directed,12418,0
1606,406,Directed,12424,0
1606,2550,Directed,12425,0
2457,2550,Directed,12436,0
534,2048,Directed,12438,0
94,2554,Directed,12457,0
94,491,Directed,12458,0
94,1789,Directed,12459,0
94,304,Directed,12460,0
94,1522,Directed,12461,0
94,2429,Directed,12462,0
94,258,Directed,12463,0
94,2346,Directed,12464,0
1059,183,Directed,12466,0
1059,162,Directed,12467,0
1242,1209,Directed,12470,0
1242,2276,Directed,12471,0
1242,1225,Directed,12472,0
1242,2429,Directed,12473,0
3117,1209,Directed,12480,0
3117,1242,Directed,12481,0
3117,1225,Directed,12482,0
3117,2429,Directed,12483,0
873,1209,Directed,12488,0
873,1976,Directed,12489,0
873,183,Directed,12490,0
873,943,Directed,12491,0
873,2665,Directed,12492,0
873,2797,Directed,12493,0
873,1225,Directed,12494,0
873,1973,Directed,12495,0
873,3138,Directed,12496,0
873,164,Directed,12497,0
873,2875,Directed,12498,0
873,1708,Directed,12499,0
491,2276,Directed,12526,0
491,525,Directed,12527,0
491,2154,Directed,12528,0
491,2429,Directed,12529,0
2985,2276,Directed,12557,0
2985,525,Directed,12558,0
2985,2154,Directed,12559,0
2985,2429,Directed,12560,0
2166,491,Directed,12572,0
2166,2985,Directed,12573,0
2166,2429,Directed,12574,0
5,2429,Directed,12577,0
1372,492,Directed,12587,0
1372,1261,Directed,12588,0
1372,150,Directed,12589,0
1151,183,Directed,12595,0
1151,1631,Directed,12596,0
