Source,Target,Type,Id,Weight
5889,3292,Directed,9186,0
5889,2298,Directed,9187,0
5889,7431,Directed,9188,0
5889,7060,Directed,9189,0
5889,7660,Directed,9190,0
5889,1693,Directed,9191,0
5889,6717,Directed,9192,0
5889,1836,Directed,9193,0
5889,3624,Directed,9194,0
5889,8782,Directed,9195,0
5889,5379,Directed,9196,0
5889,7935,Directed,9197,0
5889,5404,Directed,9198,0
7623,327,Directed,9202,0
1235,8126,Directed,9209,0
1235,4998,Directed,9210,0
1235,7837,Directed,9211,0
1235,2271,Directed,9212,0
1235,101,Directed,9213,0
1235,6984,Directed,9214,0
1235,2931,Directed,9215,0
1235,5550,Directed,9216,0
3292,4998,Directed,9223,0
3292,101,Directed,9224,0
3292,961,Directed,9225,0
3292,2931,Directed,9226,0
3292,8126,Directed,9227,0
3292,3019,Directed,9228,0
3292,6984,Directed,9229,0
910,349,Directed,9271,0
910,3580,Directed,9272,0
910,598,Directed,9273,0
910,7782,Directed,9274,0
5215,5411,Directed,9300,0
5215,7380,Directed,9301,0
5215,6770,Directed,9302,0
5215,6048,Directed,9303,0
7731,7782,Directed,9323,0
7731,598,Directed,9324,0
7731,5215,Directed,9325,0
7731,349,Directed,9326,0
7731,5411,Directed,9327,0
4019,5781,Directed,9328,0
4019,2443,Directed,9329,0
4019,611,Directed,9330,0
2497,6753,Directed,9331,0
5036,1169,Directed,9366,0
8025,8149,Directed,9383,0
8025,3364,Directed,9384,0
8025,4351,Directed,9385,0
3541,3394,Directed,9406,0
3541,5678,Directed,9407,0
7852,3250,Directed,9419,0
7852,2420,Directed,9420,0
8628,5561,Directed,9423,0
4944,5561,Directed,9427,0
3300,167,Directed,9430,0
4238,167,Directed,9434,0
3615,7170,Directed,9438,0
2620,5345,Directed,9454,0
2620,8149,Directed,9455,0
2620,3719,Directed,9456,0
2620,3364,Directed,9457,0
3990,1195,Directed,9487,0
3990,365,Directed,9488,0
3990,1137,Directed,9489,0
3990,8782,Directed,9490,0
3990,1113,Directed,9491,0
5602,1113,Directed,9504,0
5602,8782,Directed,9505,0
5602,1137,Directed,9506,0
5602,365,Directed,9507,0
5602,1195,Directed,9508,0
7377,1113,Directed,9516,0
7377,8782,Directed,9517,0
7377,1137,Directed,9518,0
7377,365,Directed,9519,0
7377,1195,Directed,9520,0
4525,1113,Directed,9532,0
4525,8782,Directed,9533,0
4525,6947,Directed,9534,0
4525,1137,Directed,9535,0
4525,365,Directed,9536,0
4525,1195,Directed,9537,0
4525,4549,Directed,9538,0
7113,6061,Directed,9556,0
7534,2126,Directed,9592,0
7534,611,Directed,9593,0
2084,6061,Directed,9598,0
398,6061,Directed,9599,0
3726,6471,Directed,9611,0
3726,6951,Directed,9612,0
3726,2049,Directed,9613,0
3772,6061,Directed,9620,0
5856,6061,Directed,9627,0
932,6061,Directed,9632,0
4268,5804,Directed,9634,0
4268,3876,Directed,9635,0
3876,8002,Directed,9641,0
3876,291,Directed,9642,0
3876,462,Directed,9643,0
6874,5326,Directed,9656,0
6874,4165,Directed,9657,0
6874,6831,Directed,9658,0
6874,7379,Directed,9659,0
4703,5326,Directed,9672,0
4703,4165,Directed,9673,0
4703,7379,Directed,9674,0
4703,6831,Directed,9675,0
4928,1584,Directed,9680,0
4928,5756,Directed,9681,0
4928,5410,Directed,9682,0
3670,7410,Directed,9692,0
714,4510,Directed,9699,0
714,7553,Directed,9700,0
4510,3050,Directed,9704,0
4510,733,Directed,9705,0
4510,6776,Directed,9706,0
7553,614,Directed,9714,0
7553,6061,Directed,9715,0
7553,932,Directed,9716,0
7553,6845,Directed,9717,0
7553,352,Directed,9718,0
7553,5865,Directed,9719,0
6659,614,Directed,9723,0
6659,1243,Directed,9724,0
6659,352,Directed,9725,0
6659,4510,Directed,9726,0
6659,5865,Directed,9727,0
3600,6061,Directed,9737,0
5092,6061,Directed,9745,0
2034,6061,Directed,9750,0
7462,6061,Directed,9755,0
5002,6061,Directed,9760,0
5724,6061,Directed,9763,0
5309,6061,Directed,9766,0
3150,6061,Directed,9769,0
7369,6061,Directed,9772,0
6379,6061,Directed,9887,0
1289,6061,Directed,9892,0
3633,6061,Directed,9897,0
3572,6061,Directed,9902,0
3321,6061,Directed,9907,0
4718,6061,Directed,9912,0
4533,6061,Directed,9917,0
8636,6061,Directed,9922,0
5382,6061,Directed,9927,0
2081,6061,Directed,9932,0
5378,6061,Directed,9937,0
8472,6061,Directed,9942,0
1882,6061,Directed,9947,0
4374,6061,Directed,9952,0
7004,6061,Directed,9957,0
6247,6061,Directed,9962,0
2257,6061,Directed,9967,0
8757,6061,Directed,9972,0
2138,6061,Directed,9977,0
3539,6061,Directed,9982,0
4110,6061,Directed,9987,0
7528,6061,Directed,9992,0
7753,6061,Directed,9997,0
7174,6061,Directed,10002,0
7721,6061,Directed,10007,0
2387,6061,Directed,10012,0
348,3219,Directed,10015,0
5406,8780,Directed,10046,0
2578,4900,Directed,10077,0
1130,4351,Directed,10086,0
1130,8149,Directed,10087,0
1130,3364,Directed,10088,0
8793,6061,Directed,10131,0
5870,6061,Directed,10165,0
5870,4812,Directed,10166,0
300,3901,Directed,10183,0
7568,6061,Directed,10321,0
7568,1303,Directed,10322,0
7568,7367,Directed,10323,0
2535,5622,Directed,10327,0
2535,6717,Directed,10328,0
2535,8624,Directed,10329,0
931,1113,Directed,10331,0
931,861,Directed,10332,0
931,614,Directed,10333,0
931,6061,Directed,10334,0
931,6845,Directed,10335,0
931,2480,Directed,10336,0
931,714,Directed,10337,0
931,5865,Directed,10338,0
931,8782,Directed,10339,0
4496,3765,Directed,10341,0
4496,614,Directed,10342,0
4496,6061,Directed,10343,0
